                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  06-12-2023 23:19:21:789:635                           droneMaxY                                 26
  06-12-2023 23:19:21:789:750                           droneMaxX                                 98
  06-12-2023 23:19:21:789:850                      DronePositionY                                 15
  06-12-2023 23:19:21:789:956                      DronePositionY                                 15
   06-12-2023 23:19:21:790:59                              ForceY                                  0
  06-12-2023 23:19:21:790:163                              forceX                                  0
  06-12-2023 23:19:21:790:269                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:890:524                            keyvalue                                 -1
  06-12-2023 23:19:21:890:647                           droneMaxY                                 26
  06-12-2023 23:19:21:890:735                           droneMaxX                                 98
  06-12-2023 23:19:21:890:817                      DronePositionY                                 15
  06-12-2023 23:19:21:890:906                      DronePositionY                                 15
  06-12-2023 23:19:21:890:989                              ForceY                                  0
   06-12-2023 23:19:21:891:69                              forceX                                  0
  06-12-2023 23:19:21:891:167                 Sent dronepos to UI                                 -
  06-12-2023 23:19:21:979:793                            keyvalue                                 -1
  06-12-2023 23:19:21:979:838                           droneMaxY                                 26
  06-12-2023 23:19:21:979:869                           droneMaxX                                 98
  06-12-2023 23:19:21:979:897                      DronePositionY                                 15
  06-12-2023 23:19:21:979:926                      DronePositionY                                 15
  06-12-2023 23:19:21:979:956                              ForceY                                  0
  06-12-2023 23:19:21:979:985                              forceX                                  0
   06-12-2023 23:19:21:980:15                 Sent dronepos to UI                                 -
   06-12-2023 23:19:22:82:963                            keyvalue                                 -1
    06-12-2023 23:19:22:83:88                           droneMaxY                                 26
   06-12-2023 23:19:22:83:206                           droneMaxX                                 98
   06-12-2023 23:19:22:83:331                      DronePositionY                                 15
   06-12-2023 23:19:22:83:449                      DronePositionY                                 15
   06-12-2023 23:19:22:83:555                              ForceY                                  0
   06-12-2023 23:19:22:83:661                              forceX                                  0
   06-12-2023 23:19:22:83:770                 Sent dronepos to UI                                 -
    06-12-2023 23:19:22:184:4                            keyvalue                                 -1
  06-12-2023 23:19:22:184:135                           droneMaxY                                 26
  06-12-2023 23:19:22:184:266                           droneMaxX                                 98
  06-12-2023 23:19:22:184:373                      DronePositionY                                 15
  06-12-2023 23:19:22:184:472                      DronePositionY                                 15
  06-12-2023 23:19:22:184:574                              ForceY                                  0
  06-12-2023 23:19:22:184:675                              forceX                                  0
  06-12-2023 23:19:22:184:787                 Sent dronepos to UI                                 -
  06-12-2023 23:19:22:288:145                            keyvalue                                 -1
  06-12-2023 23:19:22:288:296                           droneMaxY                                 26
  06-12-2023 23:19:22:288:400                           droneMaxX                                 98
  06-12-2023 23:19:22:288:508                      DronePositionY                                 15
  06-12-2023 23:19:22:288:619                      DronePositionY                                 15
  06-12-2023 23:19:22:288:741                              ForceY                                  0
  06-12-2023 23:19:22:288:858                              forceX                                  0
